Coin,Price,24H Volume,Market Cap,Circulating Supply
GRUB.CUR
DLPH.CUR
BABA.CUR
JWN.CUR
GOLD.CUR
CHF.CUR
EMN.CUR
HCA.CUR
AEM.CUR
EXEL.CUR
ICPT.CUR
FB.CUR
CSCO.CUR
IT40.CUR
GPRO.CUR
GWPH.CUR
FP.CUR
LLY.CUR
IFX.CUR
GD.CUR
GE.CUR
BIG.CUR
ALLY.CUR
AGN.CUR
CAD.CUR
AFp.CUR
GT.CUR
AZBI,5.010992092825609e-06,0,0,0
DVX
AR,11.54307,10842545.594865272,745666658.05401,50108502
ASM,0.0235,10349885.10863892,34515625,0
GHOST,0.2503497,0,0,0
RSV,0.99720132,39693.748122798,28253519.31367644,0
3FT,0.043743738,0,34840751.586138666,322892632.581998
HIBS
BZUN.CUR
CLVS.CUR
ISRG.CUR
BIDU.CUR
522.CUR
COMM.CUR
IRBT.CUR
DLTR.CUR
IP.CUR
ALNY.CUR
AIR.CUR
FVRR.CUR
FSLR.CUR
JKS.CUR
DKA,0.046347534,5320218.865798123,231737670,0
RNX
KDAG,0.15845229,0,15845.229000008107,0
XPN,0.0341333091,128364.81386689171,26282648.007000003,0
KVI,0.00554667,0,0,0
DRM,0.075155815,360455.7137594706,0,0
LINKBEAR,9.994e-09,111.902272117726,1654430.3174063298,0
LINKBULL,0.00027913242,10853.90035760847,1045435.0188739517,0
PAXGBULL,3931,0,0,0
PAXGBEAR,9200,0,0,0
PAXGHALF,5377.25,0,0,0
PHNX,0.0073001842,1162.6685522926196,0,0
MHLX,2.147727e-05,0,0,0
SPICE,0.0002194549798,1.0219168839976192e-13,0,0
GGOLD,6.9958029982,0,0,0
ALCH,0.023196074,318704.6435679346,0,0
SODA
8X8,0.001073685,140392.9251528976,944842.8,0
GILD.CUR
APA.CUR
GRMN.CUR
ADNT.CUR
CNX.CUR
FDX.CUR
KO.CUR
BTC3L,12893.15946,0,0,0
EU50.CUR
DAI.CUR
BTC3S
BMW.CUR
ETH3L,23146.40382,0,0,0
DAL.CUR
ETH3S,2998.2,0,0,0
ADABEAR,1e-08,0,1829059.9167078848,0
ADABULL,0.5125,60009.31190194105,1385750.8153706077,0
MATICBULL,0.0002521,176019.8512,1726471.584298973,0
MATICBEAR,1e-08,0,0,0
ATOMBULL,1.254e-05,16635.5662,1338045.859146886,0
ATOMBEAR,1e-08,0,11198.73274715121,0
ALGOBULL,1e-08,0,60114.262619575675,0
ALGOBEAR,1e-08,0,66261433.163809374,0
KNCBULL,0.000859,1016.883425,0,0
THETABULL,0.002424,28331.858,0,0
KNCBEAR,2.4e-07,3096.83,0,0
BEARSHIT,5.11e-06,6171.547,0,0
ETCBULL,0.005374,464.79278,0,0
ETCBEAR,6e-08,0,0,0
TOMOBEAR,1e-08,0,0,0
TOMOBULL,9e-08,0,19114.319680857763,0
DRGNBEAR,4.5e-06,0,0,0
DRGNBULL,0.031,936.3056,0,0
THETABEAR,1e-08,0,0,0
MIDBEAR,0.0001907,202.01135,142337.88272175344,0
MIDBULL,0.9895,4094.521475,0,0
OKBBEAR,3e-08,0,0,0
OKBBULL,1,250,0,0
BTMXBEAR,2.85e-06,0,0,0
BTMXBULL,1.8275,1.7968226906361904e-12,672524311.4778808,0
LEOBULL,1465.5,41.95275,0,0
LEOBEAR,0.071575,0,0,0
HTBEAR,0.003919,0,0,0
HTBULL,0.08288,6451.006525,0,0
DOGEBULL,0.04997,114648.74555,0,0
DOGEBEAR,1e-08,0,0,0
PRIVBEAR,0.01741,600.95415,0,0
PRIVBULL,0.07175,716.38225,0,0
USDTBULL,10370,1.798908244587949e-14,0,0
USDTBEAR,3325,53.6288,0,0
241.CUR
HMI.CUR
VLDY
WGRT,0.0047436771,80025.59072347256,99617219.1,0
CPRT.CUR
CPB.CUR
LB.CUR
ADPT.CUR
ETL.CUR
AMUN.CUR
BMRN.CUR
GOOGL.CUR
BNTX.CUR
EDF.CUR
CBK.CUR
EXPE.CUR
JNJ.CUR
JPM.CUR
BIIB.CUR
GLPG.CUR
ARNC.CUR
ADBE.CUR
LKOD.CUR
EBAY.CUR
DBK.CUR
CAG.CUR
1COV.CUR
CTLT.CUR
CIEN.CUR
DBX.CUR
AMD.CUR
FTCH.CUR
COMP,46.55,24233263.131074343,465500000,7355659.83175
CGT,55.154562,26548.70030259647,5557980.91884762,0
UMA,2.657,5171442.1810525535,287012249.0880263,0
CUSDT,0.02202,4681.532389717985,432626426.71166587,0
BTRS,13.998536745454,0,0,0
CELO,0.9301415799999999,9360468.254648695,930141579.9999999,0
D4RK,0.118607136,0,0,0
BTCUP,5.276832,5154491.65787424,0,0
BTCDOWN,0.034259432,12033740.25532866,0,0
BIDR,6.672452930965415e-05,0,0,0
BAL,4.966,2148274.5010995744,251526095.5924348,0
DAWN,0.8485,1477987.5105796414,0,0
RINGX,0.0195,0,6963796.9111776,0
IDK,0.06670995,49594.32032900778,0,0
BTSE,4.39202547432,17481.373930097558,0,0
PAMP,2.411267164165497e-05,0,0,0
CODEO,0.0844275219,0,0,0
DOT,7.005,162909878.69607845,8476470163.194586,1210059980.4703193
MP
MTRG,2.268638,0,90745520,0
DMG,0.021025272,38228.80689072725,5246037.167411012,0
BTE,0.0179892,0,0,0
LUCY,0.001638852,0,0,0
POL,0.024925036,327821.09809305146,0,0
ARX,0.0026491443,212491.8811318474,105.9657720000542,0
PMGT,1844.11,198.83194020000005,2134597.9876254997,0
PAZZI,0.0006815225999999999,0,114984.96714289859,0
PQT,0.7968717989999999,0,0,0
ISP,0.00081323034,621715.359451025,8132303.4,0
SILKR
CCOMM
LACCOIN
KAI,0.01169181,249897.10321954486,3652552.908368351,0
BASIC,0.001938642,0,0,0
VARC
CRD,0.01956386809848166,0,0,0
TRCL
EFK,0.03557508,0,0,0
INNOU
CVS
JUR
AVAX,19.6,269357079.6164517,7979910564.177478,283045764.09068763
OZP
SAC1
SCP,0.2388157025,0,0,0
SWAP,0.2330245697228436,0,23301330.127701674,0
KEEP,0.189,420806.0917070749,188971419.57119998,0
BKS,0.55900842,0,0,0
CCXX,34.9755,0,0,0
BPS,0.8122310399999999,0,0,0
RAKU
DMCH
PLAAS
NEAL
AMATEN
VEDX
WEST,0.083581452,149981.4316919857,33432550.492971588,0
BRTR,0.003952341423,0,0,0
UFC,0.189867,0,0,0
TTM,0.0006515436,0,0,0
ETHUP,2.9329455,3322485.741772335,0,0
ETHDOWN,1.9016679,9210346.162335383,0,0
LINKDOWN,0.012661131,5142089.475447073,0,0
LINKUP,0.010752468,3190862.94050957,0,0
ADADOWN,0.005865891,2402408.260440341,0,0
ADAUP,0.9923048999999999,2533033.706679369,0,0
IDX,0.07583,21380.5380033596,0,0
FXF,0.0061986579,0,0,0
OKS,0.003794052303,0,614033.9087699779,0
XANK,0.00329769,0,0,0
FIO,0.042350334,5287088.605042652,33887123.802384816,0
BLX,0.00014919549,0,0,0
DEXT,0.1467,135011.84863000002,21961553.327999998,0
FOUR,0.0017504928,0,0,0
ALEPH,0.261,334043.55647976295,130500000,0
STONK,0.0278523743,0,0,0
NEXBT,0.0062507091,0,0,0
MTA,0.1269729209661075,4414.730320641484,12697292.09661075,0
ORN,1.2201453,1778629.9264463498,122014530,0
DFI,1.0472664,780217.6284495512,895743635.6744103,0
YFI,6397.24,28209052.443945806,234561201.84,0
SWINGBY,0.0023622181,12316.362123436907,2362218.1,0
DEC,0.0493624221,0,0,0
ECOCH,0.0019986,6.982164555733795,0,0
PROB,0.1528929,0,0,0
VXV,0.459678,141077.2905846024,0,0
XOR,6.5444157,15784.684339249792,912020.8380035056,0
HNT,9.218,5019422.903825628,1133350962.7752795,0
PLTXYZ,0.07965375509222815,0,8237063.759473545,0
DEMOS
NEST,0.03517536,1469273.2632501095,350980973.21760005,0
HYBN,0.008906511075,0,0,0
UHP
RING,0.007533722699999999,29585.580960914107,7400144.343590461,0
IMST
GEODB,0.0049925028,0,0,0
UBU
DDRT,0.009993,0,249825,0
MCB,1.97,1980.865,7492192.790883617,0
ATT,0.00289797,2.635688360896893e-15,0,0
WNXM,17.64,23375882.64449394,49975207.68267202,0
HOMI,0.5278486176,0,0,0
CNS,2.29839e-05,996719.0121787427,0,0
TEND,0.00521544663,0,0,0
MDU
XAMP,0.001140941468611915,0,0,0
FOCV
INRT,0.0002147409,0,0,0
LIDER
UNITRADE,0.06305583000000001,0,0,0
KTON,11.951628,11703.71938741831,456529.2236529037,0
SUKU,0.094673682,483369.74458504625,142010523,0
FEX
DIA,0.39746138,1977829.5468151944,68878561.30856414,0
AOS,0.0003960325829999999,0,0,0
DF,0.03907654,1070852.1714563358,39073655.17229006,0
BPLC,2.59818e-05,0,0,0
AICO
FLS,0.2452415308,0,0,0
ETHP,0.00121506,0,0,0
MLK,0.39606222,2899485.3442174345,390614550.11397016,0
LID,0.001717964,0,0,0
CREAM,19.1,724962.2725161123,55858835.09338479,0
GEEQ,0.1559064,316112.1550038539,0,0
STAMP,2.14871e-06,0,0,0
BULLC,0.08654195290000001,0,435967.61253519193,0
DPIE,0.0020347784,1.1103721044491976e-14,0,0
RMPL,0.2098614657228226,0,0,0
XRT,3.8257032,325329.8596644629,34638784.57735968,0
MGP,0.0029952018,0,0,0
JT
ZNN,1.58474858,0,0,0
SRM,0.8684,117856803.37583569,226652402.6052,0
YAM,0.13252044,90433.25207087635,1947002.0204027735,0
NXM,75.99257708,0,515791877.3293056,0
EDGEW,0.0017029776,16427.741824360728,0,0
ANW,0.012112728,352748.62700178835,0,0
CRV,1.002,47445140.04043698,1784131419.0801198,636054134.08
BDCC
CORX,0.0004227462,0,0,0
PAR,0.001545106691404928,0,0,0
BREE,0.0121551,0,0,0
PERX,0.0004757144,139.8349046248148,0,0
SAND,1.2172692,128775991.06104594,3651807600,0
OM,0.045082934,27968048.867163412,9963328.41219668,0
BNBUP,25.53467,818581.7690721999,0,0
BNBDOWN,0.078822678,1252404.374699723,0,0
PRQ,0.2015,4296689.613221204,62516759.708000004,135993482.50367
BLY,0.009771613512,4.888250881415986,0,0
YFV,7.492987510563855,6.499130669888066e-17,0,0
RENBTC,21521.48,29049.45992354825,101729439.5897139,0
ZZZ,77.83765174402609,0,0,0
4ART,0.016869872,1355.3030070227799,59187945.911999986,0
CAPT,0.19386906,0,529351.9222461021,0
YAMV2,9.8371348908,1.5896266101871242e-07,250849.88198993524,0
YFII,1229.39,74183565.94147262,49175599.63075083,0
TRUST,0.0019189396719087,0,0,0
YFL,28.952618,37.70894326896902,0,0
ANY,12.29262,0,122926.20000006288,0
MXX,0.003766717,0,0,0
ETHV,0.16885859,0,6242409.610768779,0
REAP,0.054907036,0,0,0
BRDG,0.0001073692,0,0,0
DZI
ZLW,0.10613628,0,0,0
BART,0.0010692528,0,0,0
XIOT,24.177505,0,0,0
LAYER,0.051688968,30534.851962876943,2067558.72,0
FYZ,0.00529682,0,264841,0
PSG,6.19628,0,123244009.2,0
HPX,0.05386766,0,0,0
SHB
RWS,47860.68567329759,0,0,0
KLP,0.00939436,0,0,0
ZPAE,0.0002146489,0,0,0
UNT
FSW,0.011420342,0,0,0
HAKKA,0.00189886,0,1207641.75463518,0
JRT,0.0185065416,0,10456196.003999999,0
SUSHI,1.147,28768364.485858083,278783179.71965146,219152969.40955776
STOP,9.993e-07,0,389.727,0
USDF
HTN
DGVC,0.069383352,0,0,0
PDF,0.11322069,0,0,0
RUG
CVPT
CATX
DFIO
NEWTON
VIDYA,0.0740950971,0,3704754.8550000004,0
QQQF
LIBFX,0.009993,0,0,0
LIEN,0.6199101,0,619910.1,0
FME,7.9944e-05,2.3266766220331194e-15,0,0
$BASED,2.508084648682935,0,0,0
YFFI,8.9937,0,0,0
KLV,0.011811726,3324274.7169398977,63704445.08265795,0
LYRA
STATERA,0.38992686,0,0,0
PEARL,19.876077,3795.0521258741323,695662.695,0
TAI,0.31457964,445678.8778527576,0,0
EGLD,53.982186,31688461.8094012,1293304888.294884,0
DEXG,149.5709996823737,0,0,0
CHAIN,0.0336274443,0,0,0
OIN,0.03468327588,0,0,0
SLINK,24.88264678661373,0,0,0
TOMA
UNIFI,0.3292053086661161,0,0,0
DACC2
YFIVE,14.74039185728842,0,0,0
BAST,36.02170078275119,0,0,0
YFIE,5.047228210922658,0,0,0
RELVT,0.8374971999999999,0,0,0
OPTC,0.5863944663389999,0,0,0
INXP,0.000519636,67.15317809588035,1039271.9999999999,0
HAI,0.017667624,533622.5784523432,17289123.653677512,498833311
USTC,0.050809496,19434654.96551625,0,0
TLN,0.007475979612680192,0,0,0
KARMAD,0.0718538417479312,0,0,0
CORN,10.792440029979,0,0,0
SALMON,1.680822609993,0,0,0
JFI,51.44911199999999,833118.9332441298,0,0
QOOB,0.099,0,0,0
BEL,0.8515035299999999,19198738.81040436,85150352.99999999,0
ADEL,0.004315409199999999,190.99117193933554,129462.27599999998,0
MATH,0.17819302,166390.51071675026,35638604,0
MEDICO,9.993000599999999e-05,7.270864880410954e-16,49965.003,0
SEEDV
BTCAS
LGOT,0.191391112602096,0,0,0
CELOUSD,0.9984006,711020.8836482208,0,0
XFTC,0.51129304,0,0,0
SUNOLD,0.0059878056,7415853.996435383,119161.70253808801,0
SWRV,0.29562252,2489015.0973214526,5747925.894024895,0
EOSUP,0.21117322,0,0,0
EOSDOWN,0.00036624345,0,0,0
TRXUP,0.06330199599999999,257269.0836731225,0,0
TRXDOWN,1.2522482,826392.7986008239,0,0
DOTUP,0.2093743,1842767.689021942,0,0
DOTDOWN,22.843998,2306737.57500432,0,0
POWER,0.11797431,0,0,0
AMP,0.00915,4195881.075127292,909913682.5966307,0
UMI,0.0030083816,0,1763638.4544475835,0
HGET,0.63801696,74254.57320114633,1444099.0721300968,0
LTCUP,0.47981194,0,0,0
LTCDOWN,2.22656326,0,0,0
RVC,2.4225456e-05,309.2276115425516,254404.5076722891,0
PHA,0.10963418,3863908.9707966363,109634180,0
CRT,0.0559664,0,0,0
BOUNCE,0.2836393,0,141819.65,0
YSAFE,0.03338520494985141,0,0,0
FUND,0.025324796,55823.5816820742,0,0
UTOPIA,0.362024824698,0,0,0
TYS
ACH,0.01228,3560927.12594008,122799999.99999999,0
XT,2.19814043904,0,0,0
GOF,0.05036976,133219.67981822698,553322.8311459838,0
FRONT,0.2368578,11870805.964490034,23685780,0
WING,5.3357966,3159292.6384038096,20182614.552218065,0
PICKLE,1.2582446,405514.1144145618,3780434.1924570026,0
SASHIMI,0.0031740944,1368.5255127741164,722782.022993943,0
UNDB,565.9644406715066,0,0,0
SAKE,0.0028000386,11190.505639097997,0,0
YFFC,17.53189913842691,0,0,0
ZDEX,0.04607234,0,0,0
DPI,80.14311669374973,3454.5690450840775,32302541.292651325,0
YFARM,0.001862208920941032,0,0,0
CHADS,0.0155327781562953,0,905079.919230462,0
KATANA,0.003780699258259434,0,0,0
GHST,1.3122122,858954.7717192956,64172113.70908571,0
ANK,0.0109934,0,0,0
CNYT,0.1479475444287956,0,0,0
REVV,0.017009788,282345.7491011999,51029364.00000001,0
TRUMPWIN,0.02,0,300000,0
TRUMPLOSE,0.9714168,0,14571252,0
DEGO,1.5708996,2754791.5682017077,15945124.322644077,0
UNI,5.607,54432270.31344491,5607000000,554977939.1640183
ZYRO,0.005366241,15108.72496677157,0,0
PRINT,112.8824341875047,0,0,0
HYBRID,0.0009993,0,0,0
WNRZ,0.02004527397256073,0,0,0
PFID,3.32806872,0,0,0
DBOX,0.8973714,250423.2496107588,0,0
VYBE,0.02321559,0,0,0
NUTS,0.11924836,0,0,0
TRBT,0.16802979512113,0,0,0
SUSHIBULL,1e-08,0,0,0
SUSHIBEAR,1e-08,0,0,0
UNISWAPBULL,0.09505,105709.253375,0,0
UNISWAPBEAR,0.09963,115.87375,0,0
XETH,2.056103841880956,0,0,0
YFFII,0.069671196,0,0,0
ETHPY,0.0001075137,0,0,0
JIAOZI,0.001364845327330757,0,0,0
ON,0.003709280256604202,0,0,0
XSTAR,0.0563085564,0,0,0
ASK,0.0007968418199999999,0,0,0
SOCKS,57275.09702001536,0,17239395.14007875,0
RARI,2.35,301180.8611422399,58750000,0
EVCC,0.00045146304,0,0,0
RTH,0.4857383839,0,0,0
ARDX,0.008393436,0,41127836.400000006,0
NSBT,18.1502859,375.79762730932634,0,0
DOGEC,0.0111790848,0,0,0
QAC,0.0002149936,0,0,0
HTA,0.0217011428,0,0,0
CR8,0.0004299542,0,0,0
DIC,0.0460062336,0,0,0
BAK,0.01074912,0,0,0
DVS,0.0002149748,0,0,0
CRDT,0.000416984376,0,0,0
BCEO,0.005299885199999999,0,0,0
BITC,0.00080341245,0,0,0
LOT,0.0008593660000000001,0,0,0
BITCOINC,0.0264316545,0,472240.57362785103,0
DSCP,0.003039075,0,0,0
SURE,0.0015046668,0,0,0
RC20,1.21557e-05,0,0,0
TOC,0.00060822,0,0,0
NBS,0.006385526999999999,57663422.84573214,19829044.942453954,0
SCFIV2
GSTC,0.04320917099999999,22.010054899888967,0,0
CHVF
GALA,0.05399,13469834.28621074,2040186973.1121612,0
LGCY,0.0003686108379483967,5557.795153285268,19910323.50012017,0
UCO,0.07714596,0,0,0
RIO,0.02038572,58107.66326625374,1855015.9926532058,21446811.667692233
DHT,0.12372572,53082.382979180424,12372572,0
CHI,0.07631367628607277,0,0,0
ROT,0.02860228047953483,0,5228689.143230412,0
YAMV1,0.13170774,0,6129250.231669962,0
SHROOM,0.055920828,21822.62179406508,3666025.437618589,0
YSR,0.000149895,0,0,0
FLOWP,0.007783164992766643,0,0,0
KASSIAHOME
DAB,0.005796999258,0,0,0
YFF,52.64472796551951,0,0,0
MEXP,3.9972,0,0,0
DTOP
GPKR,0.0002150089,0,0,0
MFC,0.00260161616,0,0,0
SPRKL,8.515080000000001e-05,0,0,0
SBE,0.0004300178,0,0,0
STS,0.001075064,0,53753.2,0
FLM,0.1109223,5165626.204383867,33905155.85843499,0
YFBETA,3.7139594073,0,0,0
LMY,0.001249125,0,236084.625,0
DCASH,0.0219846,0,0,0
PTF,0.030291099,0,12116439.6,0
INX
TON,1.7946450656,3418432.69533164,89732253.28,0
AVAXIOU,19.7991309,0,0,0
MEME,98.672114716494,1.6432208047005958e-14,1045209.3960975085,0
MARO,0.0303206964,507281.5123253291,22133968.857622217,0
$ROPE,38.79494648498188,0,1086258.5015794926,0
VELO,0.024442878,1600412.9272433196,708843436.2660528,1229925310
BURGER,2.0875377,110688890.15009724,0,0
BAKE,0.2818026,28248060.633556057,206148710.14694917,0
MINI,0.01458978,592.794925767678,2169248.376113293,0
RFUEL,0.009259513799999999,453846.5837833654,2944706.689680204,0
EMN,0.0001172882670127762,0,0,0
ONIT,0.0488233189,789180.6329571953,37715701.38100904,0
TITAN,1.3800333,502091.4056469243,1380033300,0
AGS,0.05745975,0,0,0
CRU,0.82392285,70796.2401523327,16478457,0
POLS,0.54102102,2733123.5309593817,54102102,0
WBNB,217.8036487172342,0,0,0
LUA,0.01375,151.991525,3234517.658644042,0
AETH
ISDT
CAKE,3.1917642,23819723.561918516,461145201.4846516,0
BASID,2.1177888,0,0,0
BWF,0.002581236,0,7743708.000000001,0
YFBT,8.9937,0,0,0
FAME
MXT,0.0024692703,490310.013825236,0,0
FFYI,0.322875607,0,0,0
UFFYI,0.00215107,0,0,0
FAG,0.2913606655600258,0,0,0
NIN
DMD,12.131502,932577.1303197243,0,0
AHT,0.0058079025,1911014.0910365537,87118537.5,0
SFG,0.06775932,15275.688010871854,1422945.72,0
VALUE,0.30438678,47649.45396419661,1528015.395556866,0
PJM,16.99748488365985,0,0,0
UNII
AAVE,69.23,101418635.51174468,1107680000,0
PGT,36.5271,0,730542,0
XVS,5.1973593,2619004.221480904,155920779,0
ALPHA,0.11901663,2489951.608345617,119016630,0
XFI,31.01304335665785,0,0,0
CORE,5493.193595518106,0,54931935.95518106,0
BID,0.001869802790524282,240.4045823871282,0,0
KING,0.60868,0,0,0
DAOVC,0.0108404064,0,0,0
HOTN
SCRT,0.9721190399999999,1561945.4440027385,215885409.01920596,174727419
IOV,0.029939028,0,0,0
HLPT
DICETRX,0.015989009853,0,0,0
BEC,0.06901878780000001,0,0,0
WISE,0.0928838379,13955.4594297015,0,0
AXEL,0.172054,0,133584673.25128001,0
TOMOE,0.6225596412430923,0,0,0
KOMP
DODO,0.13160781,6031703.038761817,131607809.99999999,0
FIT,0.01189167,0,0,0
EPANUS,0.096780375,0,0,0
CVP,0.31867677,2117352.5152045707,31867677,0
BBC,0.0008601068,0,0,0
XSP,0.000121706,0,0,0
TRIX,0.00091975572,106531.81051416564,0,0
YFIII,198.8607,0,5965821,0
INJ,1.2721089,4559994.108621119,127210890.00000001,0
PLA,0.3749,15404019.16213088,0,0
BUY,0.0050624538,0,0,0
ECELL,0.007504743,0,0,0
UNIUP,1.0542615,0,0,0
UNIDOWN,2.1704796,0,0,0
EVER,0.0802,294.5406317963,165010540.1664,1234810819
KIF,6.913696000000001,0,0,0
DUN,0.0103212624,0,0,0
UCA,7.894469999999999e-05,0,0,0
NEAR,3.5495136,106520998.6445854,2588160358.4728913,0
WBX
DDR,0.007174974,0,0,0
CUTE,0.01985060103,0,0,0
SYBC,0.00051628632,0,0,0
PLTC,5.54081871,0,166224.56130008504,0
USG,860.5376,0,0,0
SEAL,74.43652751834833,0,0,0
OCTO,1.48086267,18.968369940030016,1184690.136,0
MBN,0.00262473972,0,0,0
BTTR,0.00929349,0,0,0
OWL,0.04944669268268018,0,0,0
EZ,0.5212184,418550.8323197592,5212184,0
DEXE,2.778054,0,0,0
STBZ
ZEFU,0.009966018899999998,0,0,0
SXPUP,0.174138018,0,0,0
SXPDOWN,0.08943735,0,0,0
STARP,18.9867,0,0,0
POST,0.0013010886,341.5031096907667,0,0
ASTA
NU,0.1734,474424.5213083718,673726640.1751463,0
FILUP,0.15139395,0,0,0
FILDOWN,0.00076606338,0,0,0
YFIUP,0.11681817,0,0,0
HLX
UFT,0.21305076,1504116.1912769128,21305076,0
AKT,0.2475,191647.8773450448,48189655.369355194,165802296.260021
ZEE,0.028390113,831089.6062831837,0,0
NICE
UBXT,0.00575,0,0,0
LCG
SWAG,0.01101537525589448,0,0,0
UNCX,230.1738992832031,0,0,0
ATRI,0.0088234501,8.823450100000002,6856.703072713508,0
HTHEDGE,323.35,0,0,0
HTHALF,7585,0,0,0
HEDGESHIT,63.605,0,0,0
HALFSHIT,16865,0,0,0
HALF,11689.5,0,0,0
EXCHHEDGE,95.25,0,0,0
EXCHHALF,18604,0,0,0
ETHHEDGE,27.1475,0,0,0
ETHHALF,17541,0,0,0
ETCHEDGE,23.015,0,0,0
ETCHALF,15853,0,0,0
EOSHEDGE,290.05,0,0,0
EOSHALF,4610.75,0,0,0
DRGNHEDGE,65.055,0,0,0
DRGNHALF,15600,0,0,0
DOGEHEDGE,0.767,0,0,0
DOGEHALF,77055,0,0,0
DMGBULL,2e-08,0,0,0
DMGBEAR,63.55,0,0,0
DEFIHEDGE,230,0,0,0
DEFIHALF,9177,0,0,0
DEFIBULL,0.02336,0,0,0
DEFIBEAR,0.0006225,0,0,0
CUSDTHEDGE,6343.5,0,0,0
CUSDTHALF,5198.75,0,0,0
CUSDTBULL,5264,0,0,0
CUSDTBEAR,11630,0,0,0
COMPHEDGE,137.1,0,0,0
COMPHALF,6630,0,0,0
COMPBULL,8.06e-06,0,0,0
COMPBEAR,2.06e-06,0,0,0
BULLSHIT,0.099525,0,0,0
BTMXHEDGE,61.905,0,0,0
BTMXHALF,32380,0,0,0
BSVHEDGE,266.85,0,0,0
BSVHALF,3863.25,0,0,0
BNBHEDGE,9.246,0,0,0
BNBHALF,35427.5,0,0,0
BCHHEDGE,591.65,0,0,0
BCHHALF,4969.5,0,0,0
BALHEDGE,113.5,0,0,0
BALHALF,6752,0,0,0
BALBULL,4.643e-05,0,0,0
BALBEAR,2.91e-06,0,0,0
ATOMHEDGE,20.2,0,0,0
ATOMHALF,15320,0,0,0
ALTHEDGE,151.6,0,0,0
ALTHALF,13668,0,0,0
ALGOHEDGE,69.875,0,0,0
ALGOHALF,9810.5,0,0,0
ADAHEDGE,8.7,0,0,0
ADAHALF,29466,0,0,0
SPEED
TRYBBULL,2555,0,0,0
TRYBBEAR,3775,0,0,0
TRXHEDGE,38.89,0,0,0
TRXHALF,18688,0,0,0
TOMOHEDGE,14.685,0,0,0
TOMOHALF,9561,0,0,0
TRYBHALF,5502,0,0,0
THETAHEDGE,22.08,0,0,0
VETBEAR,2.86e-06,0,0,0
SXPHEDGE,71,0,0,0
TRYBHEDGE,4792,0,0,0
USDTHALF,6155.5,0,0,0
SXPHALF,6719.5,0,0,0
SXPBULL,3.7e-07,0,0,0
SXPBEAR,2e-08,0,0,0
PRIVHEDGE,485,0,0,0
PRIVHALF,10555.5,0,0,0
PAXGHEDGE,5668.5,0,0,0
OKBHEDGE,15.798,0,0,0
OKBHALF,16189,0,0,0
MKRBULL,0.15115,0,0,0
MKRBEAR,7.79e-06,0,0,0
MIDHEDGE,140.98,0,0,0
MIDHALF,12401,0,0,0
MATICHEDGE,0.228625,0,0,0
MATICHALF,50297.5,0,0,0
LTCHEDGE,553.4,0,0,0
LTCHALF,7966,0,0,0
LINKHEDGE,18.62,0,0,0
LINKHALF,11560.5,0,0,0
LEOHEDGE,389.05,0,0,0
LEOHALF,16787,0,0,0
KNCHEDGE,75.14,0,0,0
KNCHALF,8577.5,0,0,0
TBTC,21989,805.0840509320004,7889873.09,0
FIS,0.3389,406955.6508939988,37216937.15446672,0
HMT,0.19226532,59141.8981061345,192265320,120000000
HEARTBOUT,0.0004300218,0,0,0
AQT,1.32477201,0,0,0
HNY
CAMP,9.993e-06,0,0,0
KORE,1.576154866324804e-05,0,0,0
RAMP,0.05217345299999999,171919.78248742962,52173452.99999998,410961782
WINR,3.09783e-05,0,0,0
DIGITAL,6.098150000000001e-05,0,60981.50000000002,0
VETHEDGE,110.5,0,0,0
VETBULL,0.000135,0,0,0
PRIA,9.048573151243835,0,0,0
FARM,44.5,2219615.274547307,30382486.250000004,664442.7927130001
DAM,0.05634902119999999,0,0,0
AUDIO,0.34885563,9685929.85176304,384473752.4429432,0
AKN,0.011811726,0,0,0
RUC,0.005378468027,0,0,0
AXIAV3,0.31358034,0,0,0
WON,0.004247025,0,0,0
BOR,471.709572,0,0,0
SSL
CTK,0.84930507,2743990.7747435966,93779930.78094238,0
XLT
STPL,0.007194959999999999,0,0,0
KP3R,135.844842,8481039.28374257,54482933.52110123,0
BLCT,0.6955127999999999,0,0,0
IBP,0.01728789,0,0,0
PERP,0.6987,7065598.625224908,104805000,0
DXD,391.0591848552,0,58258775.71974399,0
SLP,0.0040501629,17385305.217849664,24446576.511684284,0
CCOMP
AG8,0.008853798,0,0,0
PEAK,0.012669547488,0,0,0
COFIX,0.070420671,0,0,0
WOO,0.18397113,9863238.014384441,0,0
ECU,0.2758068,0,0,0
DUCATO,0.3351868736,0,0,0
BCHUP,0.07234932000000001,0,0,0
BCHDOWN,0.22454271,0,0,0
IZE
CNTR,0.0004446499540222526,0,0,0
CIPHC
ROSE,0.050734461,17716984.081425592,507344610,0
BHAO,0.4566801,0,0,0
SURF,0.052572518,0,0,0
PTERIA,0.41593816,0,0,0
ERSDL,0.007584687000000001,0,0,0
WEMIX,2.5850721056,0,0,0
N0031,0.91665789,0,0,0
XPRT,0.84750633,225441.91504241107,120920303.35517706,111677765.029696
SUP8EME,0.7785938313999999,0,0,0
HARD,0.20445678,1785055.0921709165,40891356,0
ORAI,1.9566294,0,0,0
KP4R,1.57227064,0,0,0
AUSCM,0.03270231409835531,0,0,0
XFYI,1.82858513,0,0,0
MOONDAY,31.472904,0,0,0
FWT,0.0081562866,0,0,0
HD,0.6202331779579053,0,0,0
SPORE,0.6752766365456748,0,0,0
ELAD
